School_ID,Short_Name,Long_Name,Primary_Category,Program_Type,Program_Group,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Grades_Served,Application_Requirements,Program_Selections,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
609746,KENWOOD HS,Kenwood Academy High School,HS,KENWOOD HS-Neighborhood-General Education,General Education,5015 S BLACKSTONE AVE,Chicago,Illinois,60615,7735351350,7735351408,https://www.cps.edu/schools/schoolprofiles/609746,https://kenwoodacademy.org,9,,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Continuing Enrollment,Attendance Area,General</li><li><strong>Note: </strong>Elementary preference: Kenwood Academic Center</li></ul>",,,41.803772,-87.590421,POINT (-87.590421 41.803772)
609738,LINCOLN PARK HS,Lincoln Park High School,HS,LINCOLN PARK HS-International Baccalaureate (IB),,2001 N ORCHARD ST,Chicago,Illinois,60614,7735348130,7735348218,https://www.cps.edu/schools/schoolprofiles/609738,https://www.lincolnparkhs.org,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>50 bonus points for attendance area</li></ul>,None,,41.918268,-87.646009,POINT (-87.646009 41.918268)
609973,ZAPATA,Emiliano Zapata Elementary Academy,ES,ZAPATA-Open Enrollment-General Education,General Education,2728 S KOSTNER AVE,Chicago,Illinois,60623,7735341390,7735341398,https://www.cps.edu/schools/schoolprofiles/609973,http://zapata.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.841394,-87.734313,POINT (-87.734313 41.841394)
610405,SUDER,Suder Montessori Magnet ES,ES,SUDER-Magnet-Montessori,Montessori,2022 W WASHINGTON BLVD,Chicago,Illinois,60612,7735347685,7735347933,https://www.cps.edu/schools/schoolprofiles/610405,https://sudermontessori.org,"PreK3, PreK, K, 1, 2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,Proximity,Tier,General</li><li><strong>Note: </strong>The distribution of available seats into the 4 socio-economic tiers will only be applicable at the entry-level grade.   Staff Preference (and, if applicable, proximity preference) applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.883215,-87.677636,POINT (-87.677636 41.883215)
400066,PERSPECTIVES - MATH & SCI HS,Perspectives - Math and Science Academy,HS,PERSPECTIVES - MATH & SCI HS-Charter-STEM,STEM,3663 S WABASH AVE,Chicago,Illinois,60653,7733586800,7733586055,https://www.cps.edu/schools/schoolprofiles/400066,https://www.pcsedu.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Continuing Enrollment,Sibling Preference,General</li></ul>",None,,41.827784,-87.624788,POINT (-87.624788 41.827784)
610132,POE,Edgar Allan Poe Elementary Classical School,ES,POE-Selective Enrollment-Classical,Classical,10538 S LANGLEY AVE,Chicago,Illinois,60628,7735355525,7735355213,https://www.cps.edu/schools/schoolprofiles/610132,https://poe.cps.edu,K,Admissions Exam,"<ul><li><strong>Selection Type: </strong></li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General,Tier</li><li><strong>Note: </strong>The distribution of available seats into the 4 socio-economic tiers will only be applicable at the entry-level grade (kindergarten).</li></ul>",Admissions Exam,,41.70263,-87.606419,POINT (-87.606419 41.70263)
609779,ARMSTRONG G,George Armstrong International Studies ES,ES,ARMSTRONG G-Open Enrollment-General Education,General Education,2110 W GREENLEAF AVE,Chicago,Illinois,60645,7735342150,7735342192,https://www.cps.edu/schools/schoolprofiles/609779,https://georgearmstrongelementary.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,42.01015,-87.684442,POINT (-87.684442 42.01015)
609941,RANDOLPH,Asa Philip Randolph Elementary School,ES,RANDOLPH-Magnet with Boundary-Scholastic Academy,Scholastic Academy,7316 S HOYNE AVE,Chicago,Illinois,60636,7735359015,7735359455,https://www.cps.edu/schools/schoolprofiles/609941,http://randolph.cps.edu/,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.760614,-87.675966,POINT (-87.675966 41.760614)
610281,POWELL,Adam Clayton Powell Paideia Community Academy ES,ES,POWELL-Open Enrollment-General Education,General Education,7511 S SOUTH SHORE DR,Chicago,Illinois,60649,7735356650,7735356602,https://www.cps.edu/schools/schoolprofiles/610281,https://powell.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.760332,-87.556789,POINT (-87.556789 41.760332)
610263,DULLES,John Foster Dulles Elementary School,ES,DULLES-Open Enrollment-General Education,General Education,6311 S CALUMET AVE,Chicago,Illinois,60637,7735350690,7735350689,https://www.cps.edu/schools/schoolprofiles/610263,https://dullesschoolofexcellence.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.7799,-87.617214,POINT (-87.617214 41.7799)
609803,BLAINE,James G Blaine Elementary School,ES,BLAINE-Magnet Cluster-Fine & Performing Arts,Fine & Performing Arts,1420 W GRACE ST,Chicago,Illinois,60613,7735345750,7735345748,https://www.cps.edu/schools/schoolprofiles/609803,https://blaine.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.950781,-87.664968,POINT (-87.664968 41.950781)
609740,WELLS HS,Wells Community Academy High School,HS,WELLS HS-Citywide-Fine & Performing Arts,Fine & Performing Arts,936 N ASHLAND AVE,Chicago,Illinois,60622,7735347010,7735347078,https://www.cps.edu/schools/schoolprofiles/609740,https://WellsHS.cps.edu,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li></ul>",None,,41.898995,-87.667483,POINT (-87.667483 41.898995)
610269,MCCUTCHEON,John T McCutcheon Elementary School,ES,MCCUTCHEON-Magnet Cluster-STEAM,STEAM,4865 N SHERIDAN RD,Chicago,Illinois,60640,7735342680,7735342578,https://www.cps.edu/schools/schoolprofiles/610269,http://mccutcheon.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.970949,-87.654758,POINT (-87.654758 41.970949)
610353,CALMECA,Calmeca Academy of Fine Arts and Dual Language,ES,CALMECA-Open Enrollment-Dual Language,Dual Language,3456 W 38TH ST,Chicago,Illinois,60632,7735357000,7735357010,https://www.cps.edu/schools/schoolprofiles/610353,https://www.calmecaacademy.com,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.824377,-87.711654,POINT (-87.711654 41.824377)
609968,MCAULIFFE,Sharon Christa McAuliffe Elementary School,ES,MCAULIFFE-Open Enrollment-General Education,General Education,1841 N SPRINGFIELD AVE,Chicago,Illinois,60647,7735344400,7735344744,https://www.cps.edu/schools/schoolprofiles/609968,https://mcauliffees.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.914816,-87.723931,POINT (-87.723931 41.914816)
610013,PILSEN,Pilsen Elementary Community Academy,ES,PILSEN-Open Enrollment-General Education,General Education,1420 W 17TH ST,Chicago,Illinois,60608,7735347675,7735347797,https://www.cps.edu/schools/schoolprofiles/610013,https://pilsenacademy.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.858849,-87.662209,POINT (-87.662209 41.858849)
610590,BRONZEVILLE CLASSICAL,Bronzeville Classical Elementary School,ES,BRONZEVILLE CLASSICAL-Selective Enrollment-Classical,Classical,8 W ROOT,Chicago,Illinois,60609,7735358085,7735358685,https://www.cps.edu/schools/schoolprofiles/610590,https://bronzevilleclassical.cps.edu,"1,2,3,4",Admissions Exam,<ul><li><strong>Selection Type: </strong></li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Admissions Exam,,41.819249,-87.626621,POINT (-87.626621 41.819249)
609796,BEAUBIEN,Jean Baptiste Beaubien Elementary School,ES,BEAUBIEN-Selective Enrollment-Regional Gifted,Regional Gifted,5025 N LARAMIE AVE,Chicago,Illinois,60630,7735343500,7735343517,https://www.cps.edu/schools/schoolprofiles/609796,http://www.beaubienelementary.org,"1,2,3,4",Admissions Exam,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General,Tier</li><li><strong>Note: </strong>The distribution of available seats into the 4 socio-economic tiers will only be applicable at the entry-level grade (1st grade).</li></ul>",Admissions Exam,,41.972394,-87.757565,POINT (-87.757565 41.972394)
610076,MOOS,Bernhard Moos Elementary School,ES,MOOS-Open Enrollment-Dual Language,Dual Language,1711 N CALIFORNIA AVE,Chicago,Illinois,60647,7735344340,7735344778,https://www.cps.edu/schools/schoolprofiles/610076,https://mooselementary.org,"K,1,2,3,4,5,6",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.912505,-87.696941,POINT (-87.696941 41.912505)
610184,SPRY ES,John Spry Elementary Community School,ES,SPRY ES-Open Enrollment-Dual Language,Dual Language,2400 S MARSHALL BLVD,Chicago,Illinois,60623,7735341700,7735341688,https://www.cps.edu/schools/schoolprofiles/610184,http://spry.cps.edu,"K,1,2,3,4,5",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.847747,-87.700184,POINT (-87.700184 41.847747)
610291,LEE,Richard Henry Lee Elementary School,ES,LEE-Open Enrollment-General Education,General Education,6448 S TRIPP AVE,Chicago,Illinois,60629,7735352255,7735352287,https://www.cps.edu/schools/schoolprofiles/610291,https://leelions.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.775305,-87.728884,POINT (-87.728884 41.775305)
609806,BRADWELL,Myra Bradwell Communications Arts & Sciences ES,ES,BRADWELL-Open Enrollment-General Education,General Education,7736 S BURNHAM AVE,Chicago,Illinois,60649,7735356600,7735356612,https://www.cps.edu/schools/schoolprofiles/609806,https://bradwellbruins.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.754365,-87.557142,POINT (-87.557142 41.754365)
610094,NETTELHORST,Louis Nettelhorst Elementary School,ES,NETTELHORST-Magnet Cluster-Fine & Performing Arts,Fine & Performing Arts,3252 N BROADWAY ST,Chicago,Illinois,60657,7735345810,7735345776,https://www.cps.edu/schools/schoolprofiles/610094,https://nettelhorst.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.941637,-87.644561,POINT (-87.644561 41.941637)
610098,NOBEL,Alfred Nobel Elementary School,ES,NOBEL-Open Enrollment-Dual Language,Dual Language,4127 W HIRSCH ST,Chicago,Illinois,60651,7735344365,7735344369,https://www.cps.edu/schools/schoolprofiles/610098,http://nobel.cps.edu/,"K,1,2,3",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.906155,-87.729955,POINT (-87.729955 41.906155)
609724,MATHER HS,Stephen T Mather High School,HS,MATHER HS-Career & Technical Education (CTE)-Media & Communication Arts,Media & Communication Arts,5835 N LINCOLN AVE,Chicago,Illinois,60659,7735342350,7735342424,https://www.cps.edu/schools/schoolprofiles/609724,https://matherhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.987589,-87.702496,POINT (-87.702496 41.987589)
610524,ALCOTT HS,Louisa May Alcott College Preparatory HS,HS,ALCOTT HS-Career & Technical Education (CTE)-Manufacturing & Engineering,Manufacturing & Engineering,2957 N HOYNE AVE,Chicago,Illinois,60618,7735345970,7735345971,https://www.cps.edu/schools/schoolprofiles/610524,https://alcottcollegeprep.net,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,None,,41.935795,-87.680562,POINT (-87.680562 41.935795)
610183,SPENCER,Spencer Technology Academy,ES,SPENCER-Magnet Cluster-Technology,Technology,214 N LAVERGNE AVE,Chicago,Illinois,60644,7735346150,7735346239,https://www.cps.edu/schools/schoolprofiles/610183,https://spencertech.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.884876,-87.750445,POINT (-87.750445 41.884876)
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,CHICAGO VOCATIONAL HS-Career & Technical Education (CTE)-Architecture & Construction,Architecture & Construction,2100 E 87TH ST,Chicago,Illinois,60617,7735356100,7735356633,https://www.cps.edu/schools/schoolprofiles/609674,https://chicagovocational.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.737174,-87.573268,POINT (-87.573268 41.737174)
609724,MATHER HS,Stephen T Mather High School,HS,MATHER HS-Career & Technical Education (CTE)-Information Technology,Information Technology,5835 N LINCOLN AVE,Chicago,Illinois,60659,7735342350,7735342424,https://www.cps.edu/schools/schoolprofiles/609724,https://matherhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.987589,-87.702496,POINT (-87.702496 41.987589)
609716,KELVYN PARK HS,Kelvyn Park High School,HS,KELVYN PARK HS-Career & Technical Education (CTE)-Media & Communication Arts,Media & Communication Arts,4343 W WRIGHTWOOD AVE,Chicago,Illinois,60639,7735344200,7735344507,https://www.cps.edu/schools/schoolprofiles/609716,https://kphermosa.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.927918,-87.735999,POINT (-87.735999 41.927918)
609723,MARSHALL HS,John Marshall Metropolitan High School,HS,MARSHALL HS-Neighborhood-General Education,General Education,3250 W ADAMS ST,Chicago,Illinois,60624,7735346455,7735346409,https://www.cps.edu/schools/schoolprofiles/609723,http://marshallmetro.cps.edu,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.878444,-87.70805,POINT (-87.70805 41.878444)
609920,KANOON,Gerald Delgado Kanoon Elementary Magnet School,ES,KANOON-Magnet with Boundary-World Language,World Language,2233 S KEDZIE AVE,Chicago,Illinois,60623,7735341736,7735341740,https://www.cps.edu/schools/schoolprofiles/609920,https://kanoonmagnet.com,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.  World Language offered = Spanish</li></ul>",None,,41.850771,-87.705112,POINT (-87.705112 41.850771)
609919,FISKE,John Fiske Elementary School,ES,"FISKE-Magnet Cluster-Technology, IB Middle Years Programme","Technology, IB Middle Years Programme",6020 S LANGLEY AVE,Chicago,Illinois,60637,7735350990,7735350580,https://www.cps.edu/schools/schoolprofiles/609919,https://fiskeelementary.org,"6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,General</li></ul>",None,,41.785183,-87.608633,POINT (-87.608633 41.785183)
609727,PHILLIPS HS,Wendell Phillips Academy High School,HS,PHILLIPS HS-Neighborhood-General Education,General Education,244 E PERSHING RD,Chicago,Illinois,60653,7735351603,7735351605,https://www.cps.edu/schools/schoolprofiles/609727,https://phillipshs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.82388,-87.619796,POINT (-87.619796 41.82388)
610228,WHITTIER,John Greenleaf Whittier Elementary School,ES,WHITTIER-Magnet with Boundary-World Language,World Language,1900 W 23RD ST,Chicago,Illinois,60608,7735354590,7735354818,https://www.cps.edu/schools/schoolprofiles/610228,http://whittierschool.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.850481,-87.673392,POINT (-87.673392 41.850481)
